date,ticker,nav,open,high,low,close,volume,trading_value,base_index
2026-04-09,422420,9012.06,9030,9135,8940,9025,448583,4059996530,5811.96
2026-04-09,105780,13199.03,13415,13500,13160,13160,7295,97050879,13021.75
2026-04-09,469070,13905.95,14150,14165,13770,13910,318440,4443114320,3132.75
2026-04-09,0093A0,32146.83,31970,32380,31415,31850,288747,9215576816,6176.54
2026-04-09,0101N0,16865.84,17110,17110,16785,16875,190384,3226303250,9894.32
2026-04-09,427120,6496.27,6520,6580,6455,6455,2531,16405845,920.59
2026-04-09,477080,106260.01,106275,106280,106275,106275,7862,835542759,1457.28
2026-04-09,290130,35000.96,35320,35605,34810,34895,145688,5130815045,5595.04
2026-04-09,326240,35113.38,35260,35545,34850,34990,22572,790804100,5007.28
2026-04-09,385560,64626.69,65050,65320,64610,64690,23244,1508211789,5769.97
2026-04-09,479520,105265.5,105280,105280,105275,105280,1618,170339720,1184.89
2026-04-09,270800,16239.79,16280,16310,16075,16195,468,7572375,8025.65
2026-04-09,292050,40878.88,41400,41400,40715,40715,1622,66625099,3858.14
2026-04-09,388280,7764.1,7675,7750,7675,7715,8232,63526529,713.84
2026-04-09,442550,14305.3,14250,14345,14250,14325,4034,57734515,2023.12
2026-04-09,442560,15579.28,15485,15630,15485,15595,13153,204870565,2359.98
2026-04-09,442570,16392.11,16355,16480,16355,16455,99329,1634703386,2544.59
2026-04-09,234310,27381.17,27405,27750,27230,27230,301,8205120,5420.24
2026-04-09,241390,15748.17,15775,15840,15610,15615,10164,159589551,2690.64
2026-04-09,300640,7534.8,7475,7530,7365,7530,5244,38881885,3591.92
2026-04-09,266160,29842.68,30330,30395,29700,29850,148267,4434577999,20770.41
2026-04-09,481430,101673.0,101640,101740,101430,101635,5055,513919070,110.97
2026-04-09,114100,107636.53,107575,107635,107515,107625,5169,556112820,10267.53
2026-04-09,282000,113074.68,113055,113100,113045,113065,14,1583030,1216.89
2026-04-09,451670,17771.42,17950,18025,17810,17810,2067,37165175,89.77
2026-04-09,295000,53251.91,53270,53270,53230,53250,4,212980,1178.71
2026-04-09,295020,57613.33,57615,57690,57560,57595,50,2880295,1178.71
2026-04-09,432600,55208.99,55190,55190,55175,55180,4,220725,1216.89
2026-04-09,397420,51082.39,51080,51080,51055,51065,4,204260,993.51
2026-04-09,0114X0,7914.92,7890,7900,7845,7860,829,6536225,4393.4
2026-04-09,437370,11723.22,11630,11825,11630,11705,29297,344388105,3431.84
2026-04-09,375270,14767.33,14605,14715,14605,14710,732,10733973,1802.26
2026-04-09,475380,11433.14,11445,11445,11370,11385,9278,105659559,3155.84
2026-04-09,476310,9500.09,9350,9485,9350,9475,2293,21704156,3310.28
2026-04-09,417450,14308.51,14165,14590,14165,14305,15171,218229414,3222.01
2026-04-09,442320,43997.9,44995,45000,43650,43825,39072,1716121830,6197.6
2026-04-09,461490,14915.82,14930,14930,14875,14905,128808,1918552714,2053.8
2026-04-09,459750,17469.52,17000,17395,17000,17235,192018,3315638343,2388.44
2026-04-09,399580,10384.94,10230,10410,10115,10285,11584,119122454,1184.54
2026-04-09,276650,37775.82,37775,37780,37605,37610,126,4751800,4077.51
2026-04-09,336160,101188.28,101185,101245,101170,101190,243,24601585,139.8
2026-04-09,326230,11637.99,11695,11770,11580,11592,18531,215617797,1590.91
2026-04-09,367760,36876.49,37240,37430,36535,36895,267013,9872183504,5095.31
2026-04-09,272560,113806.71,113840,113845,113820,113835,4266,485594040,139.39
2026-04-09,385550,112870.71,112850,112910,112850,112905,5028,567678220,127.67
2026-04-09,196230,115838.29,115820,115845,115820,115830,2991,346473063,13150.12
2026-04-09,0061Z0,50420.29,50425,50425,50420,50425,10813,545243992,115.96
2026-04-09,315960,59665.83,60925,61070,59470,59800,183592,11064634594,7044.91
2026-04-09,0138D0,14025.86,14080,14165,13940,13990,6276,88044313,4732.28
2026-04-09,455890,54777.24,54780,54785,54780,54780,201567,11042268136,120.05
2026-04-09,401170,7869.29,7865,7930,7810,7830,29428,231053375,1640.59
2026-04-09,481340,9852.11,9860,9860,9815,9860,33762,331964986,593.18
2026-04-09,472870,7990.32,7930,7935,7910,7920,526347,4168997402,7163.5
2026-04-09,472830,9157.25,9145,9155,9115,9145,34425,314376552,965.06
2026-04-09,485690,17977.58,17770,17980,17770,17850,22811,406680172,7621.68
2026-04-09,490590,12984.09,12660,12985,12640,12965,639218,8242801580,8510.04
2026-04-09,0176E0,10461.41,10175,10565,10120,10440,319447,3326353826,5714.07
2026-04-09,0127R0,12559.74,12580,12600,12420,12440,32088,401300430,9894.36
2026-04-09,495940,16659.46,16440,16705,16385,16485,14621,240508594,6224.94
2026-04-09,379780,21746.17,21690,21750,21635,21715,194487,4220141439,6824.66
2026-04-09,453330,16076.26,16070,16070,16025,16055,32516,521815344,6824.66
2026-04-09,0138T0,9645.9,9625,9630,9580,9595,24397,234394192,342.98
2026-04-09,0005C0,10808.16,10740,10795,10740,10775,140,1507925,2824.82
2026-04-09,460660,11872.02,11860,11860,11800,11830,1496,17705295,1263.7
2026-04-09,219390,7695.97,7445,7820,7445,7710,419638,3218115784,6467.41
2026-04-09,0115C0,11360.37,11370,11370,11305,11345,17151,194290492,3973.93
2026-04-09,354240,11634.03,12030,12030,11560,11685,4907,57211175,76.48
2026-04-09,368590,27238.16,27165,27215,27100,27210,161538,4386480868,25082.09
2026-04-09,437350,13022.22,13010,13045,12735,13040,14744,191748040,268.33
2026-04-09,455960,12812.38,12715,12790,12715,12715,639,8133970,123.89
2026-04-09,469530,8762.98,8730,8780,8720,8725,46,402090,1654.13
2026-04-09,469060,26396.62,26060,26350,26060,26275,7310,191754472,1933.15
2026-04-09,469050,22456.98,22325,22360,22235,22345,107645,2402611110,1933.15
2026-04-09,491630,8933.53,9050,9055,8955,9035,5349,48317125,1933.15
2026-04-09,490600,9297.77,9330,9365,9315,9345,229618,2142193968,2368.16
2026-04-09,0018Z0,15264.68,15185,15260,15110,15140,2099,31762725,5751.92
2026-04-09,0013P0,11985.35,11995,11995,11880,11920,18954,225715067,2487.42
2026-04-09,267440,8373.74,8400,8415,8400,8410,42,352855,207.94
2026-04-09,267490,5480.57,5445,5465,5415,5465,106,575935,207.94
2026-04-09,267450,10755.69,10810,10810,10810,10810,57,616170,207.94
2026-04-09,0036Z0,13480.77,13275,13550,13275,13550,15200,204840729,1906.95
2026-04-09,491620,10373.91,10375,10400,10350,10380,364103,3776402313,3965.89
2026-04-09,0036R0,17344.61,17200,17235,17130,17170,119729,2059443066,6663.94
2026-04-09,0000Z0,14799.77,15025,15175,14675,14795,192547,2885114878,2503.35
2026-04-09,446700,13131.7,13120,13275,13045,13085,6616,86920127,3469.78
2026-04-09,475350,14272.83,14310,14310,14170,14260,13213,188233398,2863.19
2026-04-09,388420,22619.75,22645,22930,22310,22500,79888,1802976018,6545.77
2026-04-09,448630,13971.58,14005,14085,13955,13955,341734,4786198059,2507.1
2026-04-09,0162Z0,10456.5,10555,10575,10410,10440,6121127,64171406608,3069.53
2026-04-09,367770,24951.61,25180,25320,24805,24895,96343,2407786895,3141.31
2026-04-09,140570,23535.74,23580,23750,23430,23430,2098,49345145,23280.8
2026-04-09,0093B0,11204.43,11200,11225,11095,11115,5340,59527845,7802.86
2026-04-09,140580,24006.74,23925,24050,23800,23800,129,3085230,23760.33
2026-04-09,379790,16105.24,16275,16905,15965,16105,13670,224139560,5896.29
2026-04-09,498610,8638.78,8515,8630,8515,8570,895,7662846,3339.09
2026-04-09,488480,13565.26,13695,13695,13445,13445,1289,17405640,2970.73
2026-04-09,385540,106167.73,106255,106320,106090,106150,3756,398789615,123.71
2026-04-09,183710,77837.93,78850,78900,78135,78270,229,17913520,3156.65
2026-04-09,310080,9939.85,9965,9965,9840,9900,532,5254460,78.04
2026-04-09,463300,13977.48,14135,14135,13600,13655,2356,32360355,4566.22
2026-04-09,174360,24611.88,24455,24455,24165,24375,14737,358770280,4452.48
2026-04-09,136340,105006.58,104990,105030,104977,105000,1277,134108586,16098.11
2026-04-09,281990,18800.23,18710,18760,18625,18710,897,16772135,17889.46
2026-04-09,272570,108905.35,108920,108945,108870,108945,11,1198172,149.97
2026-04-09,0164G0,10471.13,10900,10900,10250,10415,16524,171978117,4507.32
2026-04-09,250730,10155.72,10000,10095,9930,10085,5491,54933260,8638.64
2026-04-09,291680,7779.35,7655,7850,7655,7810,11,85820,10841.94
2026-04-09,0094L0,9348.32,9670,9740,9240,9440,31554,294136134,1101.27
2026-04-09,371150,7814.89,7745,7885,7670,7700,4338,33454035,4821.67
2026-04-09,183700,86721.76,87040,87375,86580,86630,3641,316725615,2205.11
2026-04-09,498860,19817.13,20225,20225,19730,19800,74346,1478161385,2952.64
2026-04-09,495050,25860.98,26245,26315,25755,26000,980662,25514038116,2605.98
2026-04-09,0094M0,16477.34,16735,16740,16455,16555,562740,9328744096,2859.03
2026-04-09,0151P0,13834.59,13855,14070,13780,13880,178891,2487435489,3811.51
2026-04-09,270810,18364.86,18545,18640,18140,18305,184612,3379990949,1855.33
2026-04-09,278240,16122.11,16615,16760,15865,16220,85039,1375154172,2135.41
2026-04-09,275750,2208.01,2185,2215,2165,2200,2108,4617155,2135.41
2026-04-09,302450,60441.76,61130,61300,60185,60285,11677,708387700,5778.01
2026-04-09,0047P0,13241.27,13280,13280,13130,13160,7130,94263202,7056.79
2026-04-09,0013R0,9035.96,9145,9145,9010,9030,36944,333546752,2671.99
2026-04-09,449580,15935.67,15985,15985,15805,15835,10223,161783909,4133.47
2026-04-09,334690,7438.01,7350,7350,7190,7270,13022,94949180,891.93
2026-04-09,334700,2933.23,2960,3000,2920,2960,8159,24219170,891.93
2026-04-09,0047R0,13260.44,13300,13300,13190,13270,22039,291314314,4401.59
2026-04-09,253280,16689.34,16795,16930,16520,16675,12844,216194560,4233.52
2026-04-09,253290,12748.75,12740,12860,12660,12660,12046,153300535,2270.83
2026-04-09,411540,16237.83,16605,16605,16180,16275,17390,283759700,2457.07
2026-04-09,295040,32615.59,32930,33140,32490,32610,427294,13966846000,1146.14
2026-04-09,0167B0,10398.9,10525,10550,10365,10385,1503474,15700345979,2635.43
2026-04-09,488980,51524.01,51535,51540,51530,51530,3561,183513490,108.97
2026-04-09,0092C0,49793.78,49810,49810,49795,49795,9848,490485400,103.36
2026-04-09,455860,6489.75,6505,6610,6435,6495,752555,4901590892,4006.36
2026-04-09,0167A0,10834.23,10905,11005,10755,10825,4515535,49007443309,4213.37
2026-04-09,455850,26130.07,25900,26230,25370,25745,1499360,38664979449,4455.37
2026-04-09,497880,50055.36,50060,50075,50060,50065,97211,4867141140,119.62
2026-04-09,363510,111107.52,111130,111130,111130,111130,8,889040,12685.57
2026-04-09,292500,40455.07,40975,40975,40365,40365,2942,119154605,3858.14
2026-04-09,404650,21957.63,22045,22250,21860,21860,540,11929940,4200.77
2026-04-09,490480,38976.05,39120,39250,38220,39000,96390,3731221715,8388.71
2026-04-09,438570,101737.61,101760,101770,101615,101700,707,71883975,112.97
2026-04-09,474390,48082.44,48235,48330,48090,48180,171,8234520,89.33
2026-04-09,438560,100421.33,100445,100445,100365,100365,100,10036580,120.65
2026-04-09,0066W0,14873.57,14845,14845,14760,14825,72418,1071521052,3737.52
2026-04-09,0022T0,15414.91,15345,15385,15280,15350,84261,1291145491,3203.4
2026-04-09,423170,42895.34,43220,43220,42387,42755,31151,1330715657,18216.41
2026-04-09,400590,12461.07,12420,12495,12400,12460,7058,87645475,569.42
2026-04-09,484880,21684.01,22065,22075,21650,21765,355015,7774163355,3019.9
2026-04-09,484890,51983.01,51995,52000,51985,51995,15629,812592855,120.27
2026-04-09,461600,8717.18,8720,8720,8700,8700,7176,62472753,59.25
2026-04-09,473330,9278.98,9240,9280,9220,9250,230572,2131819564,1080.69
2026-04-09,494210,10752.54,10680,10725,10665,10700,5189,55391265,2851.06
2026-04-09,479620,17144.77,16940,17085,16880,16985,32977,560017532,7970.64
2026-04-09,481180,11770.22,11695,11815,11695,11810,79441,934280596,3423.36
2026-04-09,486450,21544.61,21375,21420,21290,21345,77974,1663907212,10508.13
2026-04-09,433330,20846.11,20785,20820,20750,20815,32796,681875282,6824.66
2026-04-09,399110,19805.82,19815,19815,19685,19780,13182,260190125,604.37
2026-04-09,0080X0,11235.15,11225,11230,11190,11220,69158,775242247,466.77
2026-04-09,499150,10471.56,10445,10445,10420,10440,23,240130,2824.82
2026-04-09,447620,14892.88,14960,14960,14745,14800,28525,422014062,1913.12
2026-04-09,476030,15491.17,15440,15470,15415,15465,27331,421977430,25082.09
2026-04-09,0118S0,10548.73,10475,10555,10440,10485,110551,1158606272,2413.2
2026-04-09,446720,13335.98,13395,13395,13285,13350,596502,7940543520,6559.01
2026-04-09,452360,12195.4,12260,12260,12095,12175,67816,826324371,6559.01
2026-04-09,493420,12353.34,12430,12430,12255,12360,4110,50638586,16810.86
2026-04-09,490490,11441.91,11405,11485,11405,11465,268821,3076999307,1365.92
2026-04-09,0023A0,22491.75,22465,22500,22155,22305,183585,4077727068,7493.5
2026-04-09,0051G0,15994.21,15835,15885,15800,15870,162815,2578487196,10769.4
2026-04-09,481190,15829.92,15840,15840,15730,15790,269602,4246970276,2555.12
2026-04-09,475300,17617.45,17735,17885,17320,17590,119811,2106192321,3439.51
2026-04-09,475310,30522.64,30060,30680,29575,30260,84315,2538385861,9031.52
2026-04-09,0152E0,11644.98,11710,11735,11580,11650,239075,2788976121,2166.21
2026-04-09,400580,10190.66,10635,10635,10145,10190,385,3914325,215.56
2026-04-09,464610,9230.88,9265,9360,9100,9170,13513,124402313,1521.83
2026-04-09,466930,21425.37,22000,22320,21295,21480,286673,6278672652,3302.86
2026-04-09,464600,17265.79,17555,17635,17180,17185,12071,209887944,2267.29
2026-04-09,0005D0,19473.95,19600,19860,19345,19400,598682,11719626304,2963.13
2026-04-09,466920,33881.7,34640,34715,33900,33940,865982,29595771987,5712.55
2026-04-09,0080Y0,15322.54,15840,15995,15350,15485,631267,9859176603,5712.55
2026-04-09,0141S0,11133.91,11190,11190,10935,11080,119678,1322116874,3807.12
2026-04-09,436140,109479.6,109470,109505,109470,109505,7562,828492575,160.66
2026-04-09,0141T0,50124.87,50140,50140,50115,50130,16,801955,124.72
2026-04-09,0016X0,50936.09,50945,50950,50930,50945,25206,1284014800,122.07
2026-04-09,220130,6786.76,6510,6705,6510,6705,21068,139211880,7898.63
2026-04-09,0131A0,9983.32,9955,10040,9865,10010,21457,214831950,1954.86
2026-04-09,415760,11511.15,11245,11465,11245,11290,18934,214384880,1343.95
2026-04-09,413220,6093.62,6300,6300,5900,5950,8002,47990230,3024.16
2026-04-09,469830,53662.85,53670,53680,53670,53680,139471,7486224904,122.82
2026-04-09,0105E0,13175.3,13280,13340,13120,13170,575933,7626763752,2406.24
2026-04-09,444200,44136.83,44465,44585,43900,44210,235427,10421062360,7093.83
2026-04-09,495550,26282.73,26580,26745,26200,26360,103611,2741803784,2732.46
2026-04-09,450910,18142.03,18300,18385,17910,18075,13623,245968655,1855.33
2026-04-09,0040X0,10162.72,10240,10240,10165,10170,631867,6434900299,2326.09
2026-04-09,0040Y0,8851.86,8990,8990,8855,8880,1101721,9808596005,1869.51
2026-04-09,0105D0,9537.28,9655,9655,9470,9490,21781,207924545,810.03
2026-04-09,0092B0,21414.14,21380,21840,20930,21405,439956,9407411050,4189.73
2026-04-09,429980,16789.22,16745,16870,16745,16810,542,9118710,431.11
2026-04-09,0008T0,14811.83,14500,15090,14435,14730,1334312,19847108603,2133.79
2026-04-09,0139F0,100931.88,100955,100960,100955,100960,119,12014140,117.54
2026-04-09,102110,87444.03,88515,88770,87110,87365,4752313,417143867129,865.75
2026-04-09,139260,87469.98,88440,89135,87020,88015,218037,19139494940,8907.3
2026-04-09,139220,9510.43,9310,9710,9165,9500,5176493,49113975789,942.46
2026-04-09,139290,26113.56,26830,27070,25965,26040,11015,293485040,2564.29
2026-04-09,139270,16496.72,16725,16725,16395,16495,25788,426404163,1657.93
2026-04-09,227550,14812.74,14755,14927,14580,14755,5969,87660139,1446.38
2026-04-09,227560,13269.44,13085,13290,13085,13245,2181,28831305,1341.27
2026-04-09,139250,17479.52,17185,17575,17090,17575,179369,3113572949,1723.62
2026-04-09,139230,15796.36,15895,16025,15770,15950,1443995,22906254922,1501.01
2026-04-09,139240,14467.04,14525,14665,14310,14380,21480,311450366,1417.63
2026-04-09,227540,21158.72,21330,21330,20995,21100,22229,469843690,2224.96
2026-04-09,243880,193596.38,199880,202795,191435,192480,24733,4831303164,8907.3
2026-04-09,310960,50909.14,51585,51645,50725,50825,40642,2082244294,1146.14
2026-04-09,252000,20253.1,20090,20235,20090,20185,41,827570,3836.89
2026-04-09,267770,67081.51,68680,69537,66930,67330,442370,30205752349,4258.78
2026-04-09,252710,239.21,232,240,231,239,37112267,8748129805,4258.78
2026-04-09,243890,9477.72,9250,9550,9200,9500,53596,505992168,1723.62
2026-04-09,315270,22013.67,21950,22340,21910,22145,3409,75292934,2182.68
2026-04-09,289480,10969.57,10960,11010,10875,10975,43684,478254898,1689.6
2026-04-09,166400,21177.06,21025,21060,20905,21050,2584,54281115,598.87
2026-04-09,0104N0,17375.88,17580,17655,17305,17375,227180,3958716884,2884.96
2026-04-09,0001S0,51249.93,51250,51260,51250,51250,2452,125665110,110.2
2026-04-09,480260,53333.2,53310,53350,53310,53345,6792,362220722,120.63
2026-04-09,0094K0,99029.84,99055,99080,99020,99050,2275,225346710,109.97
2026-04-09,364980,11402.85,11220,11500,11125,11380,3132708,35681052913,3987.68
2026-04-09,412570,1892.16,1814,1906,1786,1870,11849767,22184098590,3987.68
2026-04-09,462010,6968.21,6980,7110,6915,6935,3666991,25685814058,2375.93
2026-04-09,305540,22471.73,22250,22725,22070,22365,780538,17538906602,8384.18
2026-04-09,471760,19271.83,19120,19340,18710,19100,823765,15670514940,4014.11
2026-04-09,365040,29425.07,29785,29860,29295,29310,16241,479022559,5778.01
2026-04-09,364960,7298.3,7245,7310,7190,7280,41151,298274979,2020.24
2026-04-09,412560,2388.45,2350,2385,2330,2380,38253,90172005,2020.24
2026-04-09,475630,1063200.19,1063405,1063410,1063405,1063410,22041,23438562524,12195.69
2026-04-09,357870,57320.86,57330,57335,57330,57330,246569,14136525062,12566.78
2026-04-09,499660,1000704.63,1000940,1000945,1000940,1000940,7388,7394961816,12085.91
2026-04-09,400970,7653.59,7655,7670,7565,7625,16727,127453320,1616.06
2026-04-09,377990,25993.23,26275,26335,25840,26095,184084,4790987063,4931.98
2026-04-09,417630,18077.15,18075,18225,18005,18035,812,14700612,4493.61
2026-04-09,449170,110590.65,110605,110610,110605,110610,73478,8127254377,1184.89
2026-04-09,292160,39849.59,41025,41025,39740,40085,1650,66081395,3858.14
2026-04-09,0072R0,15044.7,15195,15195,14965,15070,803689,12061378858,5278.53
2026-04-09,404540,22194.92,22425,22540,22150,22150,1438,32189085,4200.77
2026-04-09,228820,16039.9,16300,16300,15945,15945,14134,227744450,16032.06
2026-04-09,300610,6428.41,6375,6445,6275,6445,25169,159008192,521.0
2026-04-09,463250,50094.69,49760,50140,48265,50060,1669928,82518675313,7408.64
2026-04-09,138530,10331.38,10280,10475,10260,10285,65346,676192425,10308.24
2026-04-09,445910,21128.79,21120,21200,21030,21030,6952,146965967,2121.09
2026-04-09,289260,21279.37,21505,21505,21180,21180,395,8429420,3061.2
2026-04-09,289250,25914.47,26280,26280,25850,25850,153,3990295,3638.77
2026-04-09,310970,38224.16,39055,39055,38080,38140,15521,598018401,3851.85
2026-04-09,269370,19484.26,19540,19540,19310,19475,922,17949575,3945.82
2026-04-09,248270,25929.67,25520,26160,25520,25675,2281,58593085,5329.52
2026-04-09,0025N0,11591.1,11525,11555,11515,11540,287079,3311554841,487.77
2026-04-09,453950,29177.13,28845,29020,28845,28960,19427,561487779,649.81
2026-04-09,364990,5433.38,5315,5410,5315,5410,282550,1519372192,667.84
2026-04-09,139280,13362.64,13290,13470,13290,13305,6329,84594551,1313.75
